,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,customerID
6582,0.0,0,0.0,0.0,71.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,106.75,7283.25,No,9558-IHEZX
6583,0.0,0,0.0,0.0,22.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,19.25,412.55,No,9617-UDPEU
6584,0.0,0,1.0,1.0,50.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.55,1070.25,No,6340-DACFT
6585,0.0,0,1.0,1.0,43.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.0,817.95,No,4955-VCWBI
6586,0.0,0,1.0,1.0,45.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,24.65,1171.3,No,6813-GZQCG
6587,1.0,1,0.0,0.0,64.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,103.5,6548.65,No,7426-GSWPO
6588,0.0,0,1.0,1.0,23.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,23.85,625.65,No,3389-KTRXV
6589,0.0,0,1.0,0.0,68.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,25.8,1911.5,No,3118-UHVVQ
6590,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.85,70.85,Yes,1031-IIDEO
6591,1.0,0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.8,134.7,Yes,5832-XKAES
6592,1.0,0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,59.45,1507.0,No,3205-MXZRA
6593,1.0,0,1.0,0.0,55.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,54.55,2978.3,Yes,4701-AHWMW
6594,1.0,0,0.0,0.0,14.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,20.05,299.3,No,8317-BVKSO
6595,1.0,0,1.0,0.0,71.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,82.55,5832.65,No,5702-KVQRD
6596,1.0,0,0.0,0.0,64.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,81.25,5567.55,No,0083-PIVIK
6597,0.0,0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,70.75,450.8,Yes,9210-IAHGH
6598,0.0,0,0.0,0.0,57.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,74.3,4166.35,No,6169-PGNCD
6599,0.0,0,1.0,0.0,13.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,94.1,1215.6,Yes,0023-XUOPT
6600,0.0,0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.7,91.7,Yes,4592-IWTJI
6601,1.0,1,1.0,0.0,72.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,109.7,7898.45,No,4909-JOUPP
6602,0.0,0,1.0,1.0,40.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,96.35,3915.4,No,4657-FWVFY
6603,1.0,0,1.0,0.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,66.6,979.5,No,2257-BOVXD
6604,1.0,0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,44.5,90.05,No,7729-JTEEC
6605,1.0,1,0.0,0.0,66.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,110.9,7432.05,Yes,7632-MNYOY
6606,0.0,0,1.0,0.0,38.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,105.0,4026.4,Yes,6518-LGAOV
6607,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,25.3,25.3,Yes,7242-QZLXF
6608,1.0,0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,55.15,1193.05,Yes,4576-CSAJH
6609,1.0,0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,20.1,20.1,Yes,1000-AJSLD
6610,1.0,0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,80.1,398.55,No,9696-RMYBA
6611,1.0,0,1.0,1.0,29.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,69.05,1958.45,No,8690-UPCZI
6612,1.0,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,69.9,69.9,Yes,1062-LHZOD
6613,0.0,0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.4,63.15,No,9770-LXDBK
6614,1.0,0,1.0,1.0,71.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.7,1301.1,No,4086-WITJG
6615,1.0,0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.1,484.05,No,8344-WFMFH
6616,1.0,0,0.0,0.0,43.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,101.4,4528.0,Yes,9600-NAXZN
6617,0.0,0,0.0,0.0,48.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,83.45,3887.85,No,8822-KNBHV
6618,1.0,0,0.0,0.0,26.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,86.65,2208.75,No,8404-FYDIB
6619,0.0,0,0.0,0.0,9.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,20.15,238.15,No,2791-SFVEW
6620,1.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,80.8,80.8,Yes,6457-USBER
6621,0.0,0,1.0,1.0,46.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.4,958.15,No,6762-NSODU
6622,1.0,0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,62.05,118.3,Yes,4662-EKDPQ
6623,1.0,1,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,76.45,76.45,Yes,9248-OJYKK
6624,1.0,0,1.0,1.0,64.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,60.05,3845.45,No,9888-ZCUMM
6625,0.0,1,0.0,0.0,12.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,91.3,1094.5,Yes,3398-FSHON
6626,1.0,1,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,95.75,573.75,Yes,3319-DWOEP
6627,0.0,0,1.0,0.0,59.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.35,1267.0,No,1074-WVEVG
6628,0.0,0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,94.05,633.45,No,9979-RGMZT
6629,0.0,1,1.0,0.0,72.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,84.1,6129.65,No,6437-UDQJM
6630,1.0,1,0.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,78.75,1218.25,No,1226-IENZN
6631,1.0,0,1.0,0.0,25.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,55.55,1405.3,No,2108-GLPQB
6632,0.0,0,1.0,0.0,34.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,62.65,2274.9,Yes,9259-PACGQ
6633,0.0,0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.5,74.5,Yes,4415-IJZTP
6634,0.0,0,1.0,1.0,10.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,102.1,1068.85,Yes,1465-VINDH
6635,1.0,0,1.0,0.0,24.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.1,533.9,No,5474-LAMUQ
6636,0.0,0,1.0,1.0,10.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,70.3,676.15,No,3468-DRVQJ
6637,1.0,0,1.0,0.0,69.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.65,3804.4,No,1122-YJBCS
6638,1.0,0,0.0,0.0,57.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,20.75,1118.8,No,4990-ALDGW
6639,1.0,0,1.0,1.0,50.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,103.4,5236.4,No,4816-OKWNX
6640,1.0,0,1.0,1.0,28.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,50.8,1386.8,No,3315-IKYZQ
6641,0.0,0,0.0,0.0,16.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.15,762.25,Yes,2810-FTLEM
6642,1.0,0,0.0,0.0,25.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,79.0,1902.0,No,4747-LCAQL
6643,0.0,1,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74.6,239.05,No,3411-WLRSQ
6644,1.0,0,1.0,0.0,61.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,96.5,5673.7,No,0898-XCGTF
6645,0.0,0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.1,39.8,No,8006-PYCSW
6646,1.0,0,1.0,1.0,51.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.4,997.75,No,8249-THVEC
6647,0.0,0,1.0,1.0,71.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,77.55,5574.35,No,8722-PRFDV
6648,0.0,0,1.0,1.0,20.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.05,406.05,No,2164-SOQXL
6649,1.0,0,1.0,1.0,6.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,19.85,138.85,No,4020-KIUDI
6650,0.0,0,0.0,0.0,6.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.2,123.65,No,5850-BDWCY
6651,0.0,0,0.0,0.0,29.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,67.45,1801.1,No,2038-YSEZE
6652,1.0,0,0.0,0.0,36.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,18.55,689.0,No,0827-ITJPH
6653,0.0,0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,29.75,790.7,No,8799-OXZMD
6654,0.0,0,1.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,86.5,582.5,Yes,1925-TIBLE
6655,0.0,0,0.0,0.0,63.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,24.2,1618.2,No,1705-GUHPV
6656,1.0,0,1.0,1.0,48.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,23.55,1173.35,No,4779-ZGICK
6657,0.0,0,1.0,0.0,49.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20.45,900.9,No,0048-PIHNL
6658,1.0,1,0.0,0.0,27.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,81.45,2122.05,Yes,0818-OCPZO
6659,1.0,0,1.0,0.0,72.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,92.3,6719.9,No,3967-KXAPS
6660,1.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,69.15,69.15,Yes,1447-GIQMR
6661,0.0,0,1.0,1.0,72.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,53.65,3784.0,No,3704-IEAXF
6662,0.0,0,0.0,0.0,47.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,39.65,1798.65,No,6810-VCAEX
6663,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,54.65,54.65,No,0674-EYYZV
6664,0.0,0,0.0,0.0,36.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,104.8,3886.45,No,4480-MBMLB
6665,1.0,0,1.0,1.0,43.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.3,1224.05,No,1395-OFUWC
6666,0.0,1,1.0,0.0,27.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,83.85,2310.2,No,0822-QGCXA
6667,0.0,0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,79.55,723.4,Yes,0872-NXJYS
6668,0.0,0,0.0,0.0,38.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,103.65,3988.5,No,2832-KJCRD
6669,0.0,1,0.0,0.0,35.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,99.05,3554.6,No,3588-WSTTJ
6670,0.0,0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,73.35,,No,4075-WKNIU
6671,0.0,0,1.0,0.0,59.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,100.05,6034.85,No,5090-EMGTC
6672,1.0,0,0.0,0.0,27.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.35,531.6,No,2346-CZYIL
6673,0.0,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.95,85.1,No,3798-EPWRR
6674,1.0,0,0.0,0.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,23.5,173.0,No,6258-NGCNG
6675,0.0,0,0.0,0.0,36.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,70.7,2511.95,No,4186-ZBUEW
6676,0.0,0,1.0,1.0,41.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,94.3,3893.6,No,5274-XHAKY
6677,0.0,0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.15,357.15,No,1442-BQPVU
6678,1.0,0,0.0,1.0,19.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.85,467.5,No,3978-YNKDD
6679,0.0,0,1.0,0.0,60.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,37.7,2288.7,No,4940-KHCWD
6680,0.0,0,0.0,1.0,48.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,95.5,4627.85,Yes,9412-ARGBX
6681,1.0,1,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,91.05,289.1,Yes,1389-CXMLU
6682,1.0,0,1.0,0.0,69.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,3.0,92.45,6460.55,No,9589-ABEPT
6683,1.0,0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,44.15,1931.3,No,9388-ZEYVT
6684,0.0,0,0.0,1.0,11.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,36.05,402.6,No,0305-SQECB
6685,0.0,0,1.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,50.25,2221.55,No,7605-SNLQG
6686,1.0,0,1.0,0.0,72.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,109.75,7758.9,No,4670-TABXH
6687,0.0,1,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,79.2,172.85,Yes,5561-NWEVX
6688,0.0,0,1.0,1.0,12.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,20.3,224.5,No,0064-SUDOG
6689,0.0,0,1.0,1.0,67.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,112.35,7388.45,No,8561-NMTBD
6690,1.0,0,1.0,0.0,37.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,94.3,3460.95,No,5161-XEUVX
6691,0.0,0,0.0,0.0,39.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,41.15,1700.9,No,8292-FRFZQ
6692,0.0,0,0.0,0.0,41.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,74.65,3090.65,No,8591-NXRCV
6693,0.0,0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,48.25,1293.8,No,7895-VONWT
6694,1.0,0,1.0,1.0,8.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,76.15,645.8,No,4526-RMTLL
6695,0.0,0,1.0,1.0,71.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,71.1,5224.95,No,6253-GNHWH
6696,1.0,0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,96.55,500.1,No,4566-NECEV
6697,0.0,0,0.0,0.0,30.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,79.3,2427.1,No,8080-POTJR
6698,1.0,0,0.0,0.0,40.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,89.6,3488.15,No,6906-MPARY
6699,0.0,0,0.0,0.0,54.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,20.5,1035.7,No,3662-FXJFO
6700,1.0,0,1.0,0.0,72.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,106.3,7565.35,No,8107-RZLNV
6701,1.0,0,1.0,1.0,28.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,100.35,2799.0,No,0516-OOHAR
6702,1.0,0,1.0,1.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,85.6,1601.5,No,2027-CWDNU
6703,0.0,0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,45.25,85.5,Yes,2737-WFVYW
6704,0.0,0,1.0,1.0,59.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,106.15,6256.2,No,9912-OMZDS
6705,1.0,0,1.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,51.1,1232.9,No,3733-ZEECP
6706,0.0,0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,19.9,19.9,No,7878-RTCZG
6707,0.0,1,1.0,0.0,72.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,25.7,1937.4,No,2452-MRMZF
6708,0.0,1,0.0,0.0,14.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.3,1096.25,Yes,2272-QAGFO
6709,1.0,0,1.0,0.0,50.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,99.4,5059.75,No,7103-IPXPJ
6710,0.0,0,1.0,1.0,48.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,69.7,3023.65,No,4342-HFXWS
6711,0.0,0,1.0,1.0,49.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,98.35,4889.2,No,3545-CNWRG
6712,1.0,0,1.0,1.0,28.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,85.45,2289.9,No,1785-BPHTP
6713,1.0,1,0.0,0.0,68.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,95.9,6503.2,No,4989-LIXVT
6714,1.0,0,0.0,0.0,13.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,100.75,1313.25,No,7315-WYOAW
6715,0.0,0,0.0,0.0,11.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,89.2,990.3,No,1173-XZPYF
6716,0.0,0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,74.1,228.0,Yes,9850-OWRHQ
6717,1.0,1,1.0,0.0,57.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,100.6,5746.15,Yes,3768-NLUBH
6718,1.0,0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,209.1,Yes,8676-TRMJS
6719,1.0,0,1.0,0.0,72.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,25.75,1864.2,No,2509-TFPJU
6720,1.0,0,1.0,1.0,70.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,84.1,5979.7,No,9530-GRMJG
6721,0.0,0,1.0,1.0,49.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,79.3,3902.45,No,6898-RBTLU
6722,0.0,1,1.0,0.0,67.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,107.05,7142.5,No,5481-NTDOH
6723,1.0,0,0.0,0.0,46.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,20.05,902.0,No,2068-WWXQZ
6724,0.0,1,0.0,0.0,64.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,70.2,4481.0,Yes,7359-SSBJK
6725,0.0,0,1.0,0.0,37.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19.5,805.2,No,2061-VVFST
6726,0.0,1,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.75,154.85,Yes,0685-MLYYM
6727,0.0,1,1.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,45.3,528.45,No,0749-IRGQE
6728,0.0,0,1.0,0.0,72.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,115.15,8349.7,No,2380-DAMQP
6729,1.0,0,1.0,1.0,68.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,72.95,4953.25,No,2256-YLYLP
6730,1.0,0,1.0,1.0,15.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.65,332.65,No,1272-ILHFG
6731,0.0,0,0.0,0.0,24.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,19.55,470.2,No,0164-XAIRP
6732,0.0,0,0.0,0.0,24.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,89.55,2259.35,No,5666-CYCYZ
6733,1.0,0,0.0,0.0,27.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.35,1411.35,No,4011-ARPHK
6734,1.0,0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.25,593.75,Yes,8182-PNAGI
6735,0.0,0,1.0,1.0,71.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,87.25,6328.7,No,6365-HITVU
6736,1.0,0,1.0,1.0,67.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,20.8,1411.9,No,7558-IMLMT
